plz,mdbid
84574,857710
83567,857710
84478,857710
84539,857710
0,857710
85646,857656
85617,857656
85625,857656
85567,857656
85560,857656
85658,857656
85661,857656
83553,857656
85625,857656
85567,857656
85664,857656
85614,857656
85570,857656
85665,857656
85667,857656
85587,857656
85652,857656
85586,857656
83550,857656
85643,857656
85604,857656
0,857656
0,857656
0,857656
85459,857656
85461,857656
85669,857656
84405,857656
85462,857656
85435,857656
85464,857656
85659,857656
85447,857656
84432,857656
84416,857656
84424,857656
84434,857656
85465,857656
84435,857656
85452,857656
85467,857656
85445,857656
85570,857656
85669,857656
84427,857656
84439,857656
84416,857656
85469,857656
85456,857656
85457,857656
85391,857500
85395,857500
84072,857500
85386,857500
84104,857500
85777,857500
85350,857500
85408,857500
85406,857500
85399,857500
85413,857500
85411,857500
85414,857500
85402,857500
85416,857500
85417,857500
85419,857500
85368,857500
85405,857500
85371,857500
85307,857500
85368,857500
85395,857500
85406,857500
86561,857500
86562,857500
86564,857500
86565,857500
86571,857500
86529,857500
86579,857500
85107,857500
85119,857500
85290,857500
85302,857500
85304,857500
86558,857500
85304,857500
85305,857500
85077,857500
85126,857500
85276,857500
85309,857500
85293,857500
85084,857500
85296,857500
85298,857500
85301,857500
85088,857500
85283,857500
85250,858030
85232,858030
85221,858030
85253,858030
85778,858030
85241,858030
85757,858030
85229,858030
85235,858030
85238,858030
85235,858030
85244,858030
85247,858030
85254,858030
86567,858030
85256,858030
85258,858030
82276,858030
82239,858030
82278,858030
82281,858030
82223,858030
82275,858030
82256,858030
82284,858030
82194,858030
82285,858030
82287,858030
82288,858030
82290,858030
82216,858030
82291,858030
82293,858030
82272,858030
82294,858030
82140,858030
82178,858030
82296,858030
82299,858030
85024,857194
85111,857194
93336,857194
92339,857194
85113,857194
85114,857194
85095,857194
91795,857194
85116,857194
85072,857194
85117,857194
85080,857194
85098,857194
85120,857194
85122,857194
85125,857194
85110,857194
85092,857194
85101,857194
93349,857194
91804,857194
85128,857194
85129,857194
85104,857194
85131,857194
85072,857194
85134,857194
85135,857194
85137,857194
91809,857194
85139,857194
0,857194
86673,857194
86666,857194
86676,857194
86668,857194
85123,857194
86633,857194
86697,857194
86643,857194
86701,857194
86669,857194
86706,857194
80313,857680
80313,858064
80313,860330
80313,857848
85609,857470
82065,857470
85649,857470
85622,857470
85748,857470
82166,857470
85630,857470
82025,857470
85540,857470
85635,857470
85662,857470
85737,857470
85551,857470
82061,857470
82035,857470
85764,857470
85521,857470
85653,857470
82152,857470
82049,857470
85640,857470
82054,857470
82069,857470
82064,857470
82024,857470
85579,857470
85774,857470
82008,857470
85716,857470
0,857470
0,857470
0,857470
83013,857682
83123,857682
83229,857682
83547,857682
83043,857682
83233,857682
83098,857682
83254,857682
83052,857682
83254,857682
83533,857682
83125,857682
83549,857682
83093,857682
83075,857682
83620,857682
83126,857682
83112,857682
83556,857682
83109,857682
83257,857682
83128,857682
83135,857682
83129,857682
83088,857682
83059,857682
83115,857682
83131,857682
83080,857682
83539,857682
83209,857682
83134,857682
83561,857682
83064,857682
83083,857682
83253,857682
83101,857682
83543,857682
83122,857682
83137,857682
83139,857682
83564,857682
83071,857682
83104,857682
83569,857682
83512,857682
83544,857682
0,857682
0,857682
83670,857896
83646,857896
83671,857896
83673,857896
83623,857896
82544,857896
82547,857896
83674,857896
82538,857896
83677,857896
82057,857896
83676,857896
82431,857896
82549,857896
83661,857896
82541,857896
83677,857896
83679,857896
82431,857896
83646,857896
82515,857896
0,857896
0,857896
83707,857896
83735,857896
83730,857896
83703,857896
83734,857896
83607,857896
83737,857896
83708,857896
83714,857896
83624,857896
83700,857896
83727,857896
83684,857896
83626,857896
83666,857896
83627,857896
83629,857896
82110,857602
86974,857602
86920,857602
86911,857602
82279,857602
86492,857602
86949,857602
86923,857602
86925,857602
82269,857602
86926,857602
86928,857602
86857,857602
86859,857602
86916,857602
86981,857602
86886,857602
86836,857602
86929,857602
86946,857602
86931,857602
86934,857602
86935,857602
86937,857602
86938,857602
86940,857602
86932,857602
86943,857602
86944,857602
86919,857602
86947,857602
86949,857602
0,857602
82335,857602
82346,857602
82340,857602
82131,857602
82205,857602
82211,857602
82266,857602
82142,857602
82229,857602
82341,857602
82319,857602
82327,857602
82234,857602
82237,857602
0,857602
83404,857876
83454,857876
83435,857876
83457,857876
83471,857876
83483,857876
83395,857876
83410,857876
83487,857876
83451,857876
83486,857876
83416,857876
83458,857876
83471,857876
83315,857876
0,857876
0,857876
83352,857876
83346,857876
83339,857876
84549,857876
83413,857876
83355,857876
83219,857876
83334,857876
83361,857876
83417,857876
83250,857876
83365,857876
83119,857876
83349,857876
83367,857876
83132,857876
83242,857876
83324,857876
83259,857876
83530,857876
83358,857876
83313,857876
83224,857876
83362,857876
83342,857876
83373,857876
84529,857876
83294,857876
83278,857876
83308,857876
83236,857876
83243,857876
83377,857876
83325,857876
83325,857876
0,857876
0,857876
82433,857264
82435,857264
82438,857264
82488,857264
82490,857264
82456,857264
82491,857264
82439,857264
82494,857264
82481,857264
82418,857264
82487,857264
82496,857264
82441,857264
82418,857264
82442,857264
82445,857264
82418,857264
82447,857264
82449,857264
82497,857264
82499,857264
0,857264
86972,857264
82387,857264
86975,857264
82347,857264
82401,857264
86977,857264
82390,857264
82436,857264
82392,857264
86978,857264
82383,857264
82386,857264
82393,857264
86980,857264
82386,857264
82395,857264
82396,857264
82380,857264
86971,857264
82377,857264
82398,857264
86984,857264
82399,857264
82401,857264
86956,857264
86986,857264
86987,857264
82402,857264
82404,857264
86989,857264
82362,857264
82405,857264
82407,857264
82409,857264
94527,857286
94530,857286
94532,857286
94505,857286
94533,857286
94469,857286
94539,857286
94551,857286
94491,857286
94551,857286
94547,857286
94550,857286
94551,857286
94526,857286
94554,857286
94557,857286
94562,857286
94560,857286
94486,857286
94563,857286
94447,857286
94571,857286
94508,857286
94569,857286
94574,857286
94577,857286
94536,857286
94078,857286
94142,857286
94475,857286
94143,857286
94145,857286
94146,857286
94545,857286
94548,857286
94118,857286
94151,857286
94089,857286
94157,857286
94158,857286
94160,857286
94133,857286
94163,857286
94568,857286
94572,857286
94556,857286
94513,857286
94518,857286
94169,857286
94065,857286
94579,857286
0,857286
0,857286
0,857286
0,857286
0,857286
0,857286
0,857286
0,857286
0,857286
0,857286
0,857286
94529,857286
94535,857286
94538,857286
94544,857286
84026,857822
93326,857822
84089,857822
84044,857822
93077,857822
93354,857822
93343,857822
93345,857822
84097,857822
93346,857822
93309,857822
93348,857822
84085,857822
84048,857822
93333,857822
93351,857822
84094,857822
93339,857822
93352,857822
93342,857822
93354,857822
93356,857822
93358,857822
84106,857822
93359,857822
0,857822
0,857822
0,857822
0,857822
84166,857822
84032,857822
84169,857822
84171,857822
84092,857822
84155,857822
84172,857822
84174,857822
84030,857822
84057,857822
84051,857822
84095,857822
84141,857822
84098,857822
84036,857822
84088,857822
84181,857822
84100,857822
84101,857822
84076,857822
84056,857822
84184,857822
84149,857822
84137,857822
84186,857822
84107,857822
84189,857822
84079,857822
94030,857964
94501,857964
94501,857964
94072,857964
94501,857964
94139,857964
94124,857964
94081,857964
94086,857964
94542,857964
94051,857964
94116,857964
94148,857964
94149,857964
94094,857964
94127,857964
94152,857964
94154,857964
94130,857964
94496,857964
94060,857964
94094,857964
94161,857964
94099,857964
94121,857964
94164,857964
94167,857964
94136,857964
94113,857964
94104,857964
94107,857964
94474,857964
94110,857964
94575,857964
94104,857964
84168,858078
84175,858078
84178,858078
84103,858078
84175,858078
84109,858078
84109,858078
94424,858078
94137,858078
84361,858078
84378,858078
84307,858078
84385,858078
94140,858078
84326,858078
84140,858078
84552,858078
84332,858078
84381,858078
84387,858078
84375,858078
84333,858078
84323,858078
84335,858078
84347,858078
84389,858078
84367,858078
84326,858078
94439,858078
84337,858078
84359,858078
94166,858078
84367,858078
84371,858078
84339,858078
84384,858078
84329,858078
84367,858078
84130,858078
94428,858078
84160,858078
84177,858078
94405,858078
84180,858078
94437,858078
84163,858078
84152,858078
84164,858078
84183,858078
94431,858078
94417,858078
94436,858078
94522,858078
94315,857914
94250,857914
93471,857914
94252,857914
94253,857914
94249,857914
94255,857914
94256,857914
94258,857914
94244,857914
94239,857914
94259,857914
94261,857914
94262,857914
94264,857914
94227,857914
94265,857914
94267,857914
94209,857914
94269,857914
94239,857914
94244,857914
94234,857914
94239,857914
94227,857914
94345,857914
94330,857914
94347,857914
94348,857914
94327,857914
94350,857914
94351,857914
94333,857914
94353,857914
94354,857914
94336,857914
94342,857914
94356,857914
94357,857914
84082,857914
94339,857914
94359,857914
84066,857914
94553,857914
94360,857914
94362,857914
94559,857914
94363,857914
94365,857914
94374,857914
94368,857914
94369,857914
94371,857914
94372,857914
94330,857914
94379,857914
94374,857914
94375,857914
94377,857914
94342,857914
94344,857914
94336,857914
92224,860324
92260,860324
91275,860324
92262,860324
92263,860324
92265,860324
92266,860324
92271,860324
92272,860324
92274,860324
92256,860324
92242,860324
92275,860324
92277,860324
92278,860324
92280,860324
92281,860324
92245,860324
92268,860324
92259,860324
92284,860324
92286,860324
92287,860324
92253,860324
92237,860324
92289,860324
92249,860324
91249,860324
0,860324
92334,860324
92348,860324
92361,860324
92363,860324
92364,860324
92345,860324
92342,860324
92366,860324
92283,860324
92331,860324
92360,860324
92305,860324
92331,860324
92367,860324
92353,860324
90602,860324
92369,860324
92358,860324
92355,860324
93019,857090
93087,857090
93093,857090
93089,857090
93090,857090
93092,857090
93176,857090
93170,857090
93164,857090
93180,857090
93093,857090
93183,857090
93095,857090
93155,857090
93183,857090
93183,857090
93096,857090
93164,857090
93138,857090
93098,857090
93099,857090
93073,857090
93152,857090
93083,857090
93080,857090
93186,857090
93101,857090
93102,857090
93188,857090
93128,857090
93104,857090
84069,857090
93159,857090
93104,857090
93105,857090
93107,857090
93173,857090
93109,857090
93195,857090
93197,857090
0,857090
0,857090
93473,860320
93474,860320
93476,860320
93413,860320
93466,860320
93458,860320
93167,860320
93437,860320
93477,860320
93479,860320
93480,860320
93444,860320
93462,860320
93185,860320
93468,860320
93453,860320
93482,860320
93483,860320
93189,860320
93167,860320
93485,860320
93426,860320
92444,860320
93486,860320
93488,860320
93489,860320
93491,860320
93464,860320
93455,860320
93492,860320
93199,860320
93494,860320
93192,860320
93194,860320
93449,860320
93495,860320
93497,860320
93499,860320
93470,860320
93179,860320
93086,860320
92540,860320
92439,860320
92436,860320
93133,860320
92542,860320
92269,860320
92723,860320
92543,860320
93142,860320
92507,860320
92445,860320
92431,860320
92545,860320
93149,860320
92533,860320
92526,860320
92536,860320
92546,860320
92539,860320
92421,860320
92548,860320
92521,860320
92447,860320
92549,860320
92440,860320
92551,860320
93158,860320
92552,860320
92554,860320
92555,860320
92442,860320
92557,860320
92559,860320
0,860320
92637,857884
92665,857884
92676,857884
92693,857884
92694,857884
92685,857884
92696,857884
92697,857884
92655,857884
92699,857884
92665,857884
91281,857884
92702,857884
92705,857884
92706,857884
92708,857884
92709,857884
92660,857884
95514,857884
92711,857884
92712,857884
92714,857884
92724,857884
92690,857884
92660,857884
92718,857884
95519,857884
92720,857884
92676,857884
92721,857884
92723,857884
92637,857884
92648,857884
95519,857884
92726,857884
92727,857884
92729,857884
92670,857884
92699,857884
0,857884
0,857884
0,857884
95671,857884
95682,857884
95683,857884
92677,857884
95685,857884
95688,857884
95689,857884
95505,857884
95506,857884
95478,857884
95692,857884
92703,857884
95508,857884
95666,857884
95695,857884
95666,857884
95698,857884
95700,857884
95701,857884
95703,857884
95704,857884
92717,857884
95643,857884
95679,857884
95652,857884
95672,857884
96031,858036
96146,858036
96138,858036
96154,858036
96155,858036
96157,858036
96158,858036
96103,858036
96114,858036
96170,858036
96175,858036
96178,858036
96170,858036
96185,858036
96135,858036
96129,858036
96194,858036
96132,858036
0,858036
0,858036
0,858036
0,858036
0,858036
0,858036
0,858036
0,858036
0,858036
0,858036
91077,858036
91090,858036
91330,858036
91301,858036
91352,858036
91353,858036
91336,858036
91077,858036
91338,858036
91356,858036
91077,858036
91358,858036
91094,858036
91359,858036
91077,858036
91361,858036
91099,858036
91365,858036
91369,858036
95410,857690
95491,857690
91347,857690
95460,857690
91282,857690
95463,857690
95493,857690
95473,857690
95488,857690
95517,857690
95686,857690
95480,857690
95494,857690
95496,857690
95497,857690
95473,857690
95500,857690
96142,857690
95503,857690
95466,857690
95694,857690
95511,857690
95490,857690
91257,857690
95515,857690
91287,857690
91278,857690
95473,857690
91289,857690
95517,857690
95469,857690
91344,857690
95485,857690
95466,857690
0,857690
0,857690
0,857690
0,857690
0,857690
0,857690
0,857690
0,857690
0,857690
0,857690
91320,857690
91349,857690
91327,857690
91322,857690
91355,857690
91286,857690
91362,857690
91364,857690
91367,857690
91346,857690
96450,861556
96482,861556
96487,861556
96237,861556
96269,861556
96271,861556
96274,861556
96486,861556
96484,861556
96465,861556
96489,861556
96476,861556
96472,861556
96145,861556
96242,861556
96253,861556
96279,861556
96479,861556
0,861556
0,861556
0,861556
95179,861556
96317,861556
96328,861556
96337,861556
96268,861556
96365,861556
96332,861556
96358,861556
96277,861556
96361,861556
96349,861556
96342,861556
96355,861556
96358,861556
96367,861556
96364,861556
96346,861556
96369,861556
96352,861556
0,861556
0,861556
95015,857300
95138,857300
95180,857300
95182,857300
95183,857300
95185,857300
95233,857300
95188,857300
95189,857300
95176,857300
95191,857300
95192,857300
95213,857300
95119,857300
95145,857300
95194,857300
95111,857300
95197,857300
95120,857300
95131,857300
95152,857300
95234,857300
95236,857300
95183,857300
95183,857300
95237,857300
95239,857300
0,857300
0,857300
0,857300
0,857300
95680,857300
95659,857300
95186,857300
95691,857300
95153,857300
95168,857300
95615,857300
95697,857300
95195,857300
95706,857300
95173,857300
95100,857300
95707,857300
95199,857300
95709,857300
95163,857300
95632,857300
0,857300
0,857300
0,857300
0,857300
0,857300
0,857300
0,857300
0,857300
0,857300
96148,858212
96120,858212
96149,858212
96161,858212
96163,858212
91332,858212
96164,858212
96167,858212
96169,858212
96123,858212
96117,858212
96173,858212
96179,858212
96182,858212
96110,858212
96187,858212
96191,858212
96196,858212
96199,858212
95356,858212
95358,858212
95499,858212
95502,858212
95359,858212
95361,858212
95311,858212
95362,858212
95364,858212
95336,858212
95352,858212
95509,858212
95512,858212
95339,858212
95353,858212
95365,858212
95346,858212
95349,858212
95367,858212
95369,858212
95339,858212
96197,858212
96264,858212
96224,858212
96250,858212
96272,858212
96215,858212
96257,858212
96275,858212
96247,858212
96257,858212
96231,858212
96260,858212
0,858212
0,858212
91522,857084
91587,857084
91722,857084
91589,857084
91572,857084
91590,857084
91592,857084
91595,857084
91596,857084
91598,857084
91599,857084
91583,857084
90599,857084
91550,857084
91601,857084
91602,857084
91725,857084
91555,857084
91604,857084
91607,857084
91726,857084
91608,857084
91560,857084
91567,857084
91610,857084
91731,857084
91611,857084
91578,857084
91586,857084
91732,857084
91734,857084
91614,857084
91564,857084
91616,857084
91617,857084
91620,857084
91737,857084
91580,857084
91740,857084
91541,857084
91622,857084
91623,857084
91583,857084
91625,857084
91626,857084
91628,857084
91743,857084
91717,857084
91746,857084
91629,857084
91744,857084
91631,857084
91632,857084
91634,857084
91635,857084
91575,857084
91749,857084
91637,857084
91639,857084
0,857084
91720,857084
91793,857084
91735,857084
91790,857084
91790,857084
91723,857084
91792,857084
91796,857084
91728,857084
91710,857084
91729,857084
91719,857084
91798,857084
91799,857084
91801,857084
91802,857084
91790,857084
91788,857084
91738,857084
91785,857084
91805,857084
91790,857084
91807,857084
91741,857084
91757,857084
91781,857084
91747,857084
91051,857778
91325,857778
91086,857778
91083,857778
91088,857778
91054,857778
90542,857778
91350,857778
91091,857778
91334,857778
90562,857778
91074,857778
91093,857778
91315,857778
90562,857778
91475,857778
91080,857778
91096,857778
96172,857778
91097,857778
91341,857778
91080,857778
91080,857778
91487,857778
96193,857778
91085,857778
0,857778
0,857778
0,857778
0,857778
0,857778
0,857778
0,857778
0,857778
0,857778
0,857778
91462,857778
91466,857778
91486,857778
90744,860366
90614,860366
90556,860366
90613,860366
90579,860366
90522,860366
90587,860366
90617,860366
90574,860366
90556,860366
90547,860366
90587,860366
90587,860366
91452,860366
90513,860366
91438,860366
91460,860366
91593,860366
96152,860366
91456,860366
91463,860366
91448,860366
91465,860366
91605,860366
97258,860366
91468,860366
91469,860366
97258,860366
91471,860366
97258,860366
91472,860366
91474,860366
91613,860366
91477,860366
91459,860366
91478,860366
91480,860366
91481,860366
90616,860366
91413,860366
97258,860366
91619,860366
91483,860366
91443,860366
97215,860366
91439,860366
90619,860366
97215,860366
97215,860366
91489,860366
0,860366
90403,857198
90403,857294
91126,857294
91236,861822
90518,861822
90559,861822
91238,861822
90537,861822
91230,861822
91235,861822
91239,861822
91217,861822
91241,861822
91207,861822
91227,861822
91284,861822
91233,861822
91238,861822
91242,861822
91224,861822
91244,861822
90552,861822
90607,861822
91220,861822
90571,861822
90592,861822
91245,861822
91235,861822
91247,861822
90610,861822
0,861822
0,861822
0,861822
0,861822
0,861822
0,861822
0,861822
0,861822
0,861822
0,861822
0,861822
0,861822
0,861822
0,861822
91183,861822
90580,861822
91186,861822
91166,861822
91171,861822
91180,861822
91161,861822
91126,861822
90596,861822
91126,861822
91187,861822
91189,861822
91154,861822
91174,861822
91177,861822
90530,861822
0,861822
0,861822
0,861822
0,861822
0,861822
63701,857700
63755,857700
63856,857700
63825,857700
63791,857700
63826,857700
63864,857700
63773,857700
63762,857700
63808,857700
63869,857700
63872,857700
63871,857700
63768,857700
63867,857700
63796,857700
63828,857700
63801,857700
63829,857700
63846,857700
63814,857700
63875,857700
63776,857700
63860,857700
63877,857700
63825,857700
63825,857700
63811,857700
63857,857700
63879,857700
63825,857700
63872,857700
63831,857700
0,857700
0,857700
0,857700
0,857700
0,857700
0,857700
0,857700
0,857700
97717,857110
97708,857110
97769,857110
97688,857110
97705,857110
97725,857110
97717,857110
97727,857110
97779,857110
97762,857110
97711,857110
97786,857110
97702,857110
97720,857110
97789,857110
97723,857110
97714,857110
97729,857110
97517,857110
97792,857110
97795,857110
97717,857110
97711,857110
97797,857110
97772,857110
97799,857110
0,857110
0,857110
0,857110
0,857110
0,857110
0,857110
0,857110
0,857110
0,857110
0,857110
0,857110
0,857110
0,857110
97633,857110
97616,857110
97654,857110
97653,857110
97650,857110
97633,857110
97633,857110
97647,857110
97640,857110
97633,857110
97618,857110
97633,857110
97618,857110
97618,857110
97631,857110
97638,857110
97618,857110
97647,857110
97656,857110
97640,857110
97642,857110
97618,857110
97633,857110
97616,857110
97657,857110
97659,857110
97647,857110
97640,857110
97618,857110
97528,857110
97633,857110
97633,857110
97618,857110
97647,857110
97618,857110
97618,857110
97724,857110
0,857110
0,857110
0,857110
0,857110
0,857110
0,857110
0,857110
0,857110
97491,857110
96151,857110
97494,857110
97496,857110
97500,857110
96106,857110
97483,857110
97503,857110
97437,857110
97461,857110
97519,857110
97514,857110
97500,857110
97478,857110
97486,857110
96126,857110
97531,857110
96176,857110
96181,857110
96184,857110
97522,857110
96188,857110
96190,857110
97531,857110
97475,857110
96126,857110
97901,857494
63916,857494
63927,857494
97903,857494
97904,857494
63928,857494
63820,857494
63906,857494
63863,857494
97906,857494
63920,857494
63868,857494
63840,857494
63931,857494
63924,857494
63839,857494
63911,857494
63925,857494
63849,857494
63897,857494
63853,857494
63933,857494
63930,857494
63843,857494
63785,857494
63934,857494
63924,857494
63936,857494
97909,857494
63834,857494
63937,857494
63939,857494
0,857494
0,857494
97450,857494
97773,857494
97834,857494
97828,857494
97775,857494
97837,857494
97828,857494
97776,857494
97778,857494
97833,857494
97737,857494
97780,857494
97782,857494
97840,857494
97907,857494
97267,857494
97842,857494
97753,857494
97783,857494
97892,857494
97855,857494
97816,857494
97828,857494
97785,857494
97788,857494
97843,857494
97845,857494
97791,857494
97846,857494
97848,857494
97282,857494
97794,857494
97849,857494
97851,857494
97892,857494
97854,857494
97289,857494
97857,857494
97859,857494
97225,857494
0,857494
0,857494
0,857494
0,857494
0,857494
0,857494
0,857494
0,857494
0,857494
0,857494
97420,858178
97355,858178
97320,858178
97318,858178
97320,858178
97355,858178
97337,858178
96160,858178
97320,858178
97346,858178
97318,858178
97355,858178
97350,858178
97320,858178
97340,858178
97348,858178
97342,858178
97340,858178
97334,858178
97342,858178
97357,858178
97348,858178
97355,858178
97359,858178
97340,858178
97342,858178
97334,858178
97320,858178
97332,858178
97355,858178
97353,858178
97348,858178
97493,858178
97497,858178
97456,858178
97499,858178
97502,858178
97447,858178
97505,858178
97447,858178
97469,858178
97506,858178
97508,858178
97509,858178
97511,858178
97513,858178
97464,858178
97516,858178
97490,858178
97520,858178
97451,858178
97523,858178
97525,858178
97526,858178
97488,858178
97529,858178
97532,858178
97534,858178
97535,858178
97440,858178
97523,858178
0,858178
0,858178
0,858178
0,858178
0,858178
0,858178
0,858178
97067,857676
97239,857676
97241,857676
97243,857676
97244,857676
97246,857676
97249,857676
97250,857676
97230,857676
97252,857676
97253,857676
97255,857676
97218,857676
97256,857676
97232,857676
97259,857676
97261,857676
97262,857676
97264,857676
97265,857676
97204,857676
97292,857676
97268,857676
97270,857676
97271,857676
97273,857676
97276,857676
97277,857676
97237,857676
97247,857676
97241,857676
97199,857676
97279,857676
97236,857676
97234,857676
97264,857676
97283,857676
97222,857676
97285,857676
97228,857676
97286,857676
97255,857676
97285,857676
97288,857676
97291,857676
97292,857676
97274,857676
97294,857676
97209,857676
97295,857676
97297,857676
97286,857676
97299,857676
0,857676
0,857676
0,857676
86150,858120
86343,858120
86559,857260
86444,857260
86551,857260
86453,857260
86495,857260
86316,857260
86568,857260
86438,857260
86504,857260
86415,857260
86573,857260
86508,857260
86510,857260
86511,857260
86577,857260
82297,857260
86477,857260
86695,857260
86482,857260
86485,857260
86399,857260
86486,857260
86420,857260
86424,857260
86678,857260
86679,857260
86494,857260
86850,857260
86456,857260
86368,857260
86459,857260
86836,857260
86845,857260
86465,857260
86856,857260
86497,857260
86507,857260
86836,857260
86707,857260
86500,857260
86863,857260
86853,857260
86462,857260
86405,857260
86866,857260
86868,857260
86356,857260
86695,857260
86507,857260
86872,857260
86830,857260
86391,857260
86672,857260
86836,857260
86514,857260
86877,857260
86517,857260
86465,857260
86707,857260
86441,857260
0,857260
86447,863316
86570,863316
86556,863316
86574,863316
86554,863316
86576,863316
86447,863316
86674,863316
86450,863316
89344,863316
89429,863316
89431,863316
86637,863316
86657,863316
89434,863316
86647,863316
89407,863316
89353,863316
89423,863316
89437,863316
89420,863316
89438,863316
86502,863316
89415,863316
89440,863316
89426,863316
89435,863316
89441,863316
89443,863316
89428,863316
86637,863316
86637,863316
89426,863316
89446,863316
89447,863316
86637,863316
86733,863316
86735,863316
86663,863316
86729,863316
86675,863316
86653,863316
86738,863316
86609,863316
86739,863316
86741,863316
86735,863316
86742,863316
86681,863316
86682,863316
86744,863316
86655,863316
86720,863316
86684,863316
86685,863316
86687,863316
86747,863316
86748,863316
86688,863316
86750,863316
86690,863316
86751,863316
86753,863316
86653,863316
86692,863316
86754,863316
86694,863316
86720,863316
86698,863316
86732,863316
86700,863316
86641,863316
86756,863316
86703,863316
86704,863316
86660,863316
86757,863316
86759,863316
86650,863316
86709,863316
0,863316
0,863316
86480,861748
86483,861748
86513,861748
86488,861748
89347,861748
89346,861748
89331,861748
89349,861748
86489,861748
89350,861748
86491,861748
89352,861748
89312,861748
89355,861748
89356,861748
89335,861748
89343,861748
89358,861748
89359,861748
86381,861748
89361,861748
89340,861748
86505,861748
86476,861748
86479,861748
89362,861748
89364,861748
89365,861748
86470,861748
86519,861748
89332,861748
86480,861748
89368,861748
86473,861748
0,861748
0,861748
89281,861748
89287,861748
89290,861748
89291,861748
89257,861748
89293,861748
89278,861748
89210,861748
89270,861748
89294,861748
89296,861748
89284,861748
89297,861748
89250,861748
89299,861748
89269,861748
89264,861748
0,861748
0,861748
0,861748
0,861748
87727,861748
87737,861748
87739,861748
87743,861748
87746,861748
87748,861748
87751,861748
87725,861748
87761,861748
87767,861748
87754,861748
87769,861748
87770,861748
87772,861748
87773,861748
87775,861748
87784,861748
87785,861748
86498,861748
87435,860322
88131,860322
88167,860322
88167,860322
88178,860322
88138,860322
88131,860322
88161,860322
88167,860322
88149,860322
88179,860322
88145,860322
88167,860322
88175,860322
88138,860322
88167,860322
88142,860322
88171,860322
88138,860322
88145,860322
87452,860322
87538,860322
87488,860322
87544,860322
87538,860322
87474,860322
87545,860322
87463,860322
87471,860322
87538,860322
87490,860322
87541,860322
87509,860322
87493,860322
87547,860322
87466,860322
87538,860322
87534,860322
87561,860322
87527,860322
87549,860322
87527,860322
87477,860322
87448,860322
87480,860322
87497,860322
87487,860322
87499,860322
0,860322
87600,858034
87700,858034
87648,858034
87640,858034
87650,858034
87651,858034
86807,858034
87653,858034
87637,858034
87654,858034
87629,858034
87656,858034
87657,858034
87659,858034
87634,858034
87660,858034
86860,858034
87662,858034
87647,858034
86862,858034
86983,858034
87663,858034
87616,858034
87665,858034
87484,858034
87634,858034
86869,858034
87662,858034
87666,858034
87459,858034
87669,858034
87668,858034
87671,858034
87672,858034
87674,858034
87494,858034
87645,858034
87637,858034
87675,858034
87677,858034
87642,858034
87647,858034
87496,858034
86875,858034
87616,858034
87679,858034
87675,858034
86854,858034
87742,858034
86825,858034
87734,858034
87736,858034
87740,858034
87742,858034
87745,858034
86833,858034
87730,858034
87749,858034
87752,858034
87757,858034
87758,858034
87760,858034
87763,858034
87764,858034
87733,858034
86865,858034
87766,858034
87719,858034
87724,858034
87776,858034
87778,858034
87779,858034
86842,858034
86874,858034
87781,858034
87782,858034
86871,858034
86879,858034
87787,858034
87789,858034
0,858034
70173,857832
70173,861900
71134,857126
71155,857126
71032,857126
71149,857126
75392,857126
71139,857126
71116,857126
71126,857126
71083,857126
71157,857126
71088,857126
71229,857126
71106,857126
71159,857126
71154,857126
71272,857126
71277,857126
71101,857126
71063,857126
71263,857126
71093,857126
71131,857126
71120,857126
73776,857360
73666,857360
73779,857360
73770,857360
73728,857360
73269,857360
73257,857360
73669,857360
73765,857360
73207,857360
73262,857360
73240,857360
73249,857360
73773,857360
73760,857360
71144,857406
71111,857406
72655,857406
72657,857406
72658,857406
72660,857406
73266,857406
73265,857406
73268,857406
72636,857406
72663,857406
73271,857406
73230,857406
72664,857406
72666,857406
72654,857406
73272,857406
72639,857406
73274,857406
72622,857406
72644,857406
73275,857406
73277,857406
72667,857406
72669,857406
73235,857406
72649,857406
70794,857406
70771,857406
73252,857406
72631,857406
73099,857322
73101,857322
73095,857322
73342,857322
73337,857322
73102,857322
89558,857322
73104,857322
73087,857322
73326,857322
73072,857322
73345,857322
73105,857322
73061,857322
73054,857322
73107,857322
73108,857322
73312,857322
73333,857322
73033,857322
73344,857322
73110,857322
73092,857322
73345,857322
73329,857322
73347,857322
73113,857322
73098,857322
73084,857322
73114,857322
73278,857322
73079,857322
73066,857322
73116,857322
73117,857322
73349,857322
73119,857322
73111,857322
73553,861926
70734,861926
73667,861926
71404,861926
71397,861926
73655,861926
73635,861926
73614,861926
71409,861926
73660,861926
71332,861926
73642,861926
71364,861926
73650,861926
73663,861926
73630,861926
71384,861926
71394,861926
71287,857146
71679,857146
71254,857146
71735,857146
70839,857146
71282,857146
70806,857146
71638,857146
71706,857146
71696,857146
71739,857146
71701,857146
74372,857146
71665,857146
70825,857146
71686,857146
71563,861744
71726,861744
74354,861744
74357,861744
71729,861744
74391,861744
74392,861744
74376,861744
71723,861744
74394,861744
74366,861744
74369,861744
71672,861744
74395,861744
71711,861744
71720,861744
74385,861744
71711,861744
71732,861744
74399,861744
74343,861744
74379,861744
71691,861744
74321,861744
74232,861744
71717,861744
74336,861744
74389,861744
74223,861744
74363,861744
74360,861744
74348,861744
74211,861744
74382,861744
74226,861744
